[34370, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, 'xx', 'x', 'x', 'xxxxXX', 'xxxx', 'xxx']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, 'xx', 'x', 'x', 'xxxxXX', 'xxxx']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, 'XxxxXXXX', '1X', 'X', 'X']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105776, '00000018', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '0']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105956, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[105966, '00000018', '00', '1', '0', 'ffffffff', '0000', '008', '000', '00']
[106146, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106146, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106146, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106146, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106146, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106146, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106156, '00000018', '00', '2', '0', 'ffffffff', '0000', '008', '000', '00']
[106366, '00000018', '00', '3', '0', 'ffffffff', '0000', '008', '000', '00']
[106376, '00000018', '00', '3', '0', 'ffffffff', '0000', '008', '000', '00']
[106376, '00000018', '00', '3', '0', 'ffffffff', '0000', '008', '000', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106506, '03']
[106506, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106516, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106516, '00000018', '01', '0', '0', 'ffffffff', '0000', '008', '008', '00']
[106646, '00000018', '01', '1', '0', 'ffffffff', '0000', '008', '008', '00']
[107016, '00000018', '01', '3', '0', 'ffffffff', '0000', '008', '008', '00']
[107016, '00000018', '01', '3', '0', 'ffffffff', '0000', '008', '008', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', 'xxx']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', 'xxx']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', 'xxx']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', '008']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', 'xxx']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', 'xxx']
[107146, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107146, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', 'xxx']
[107156, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107156, '00000018', '02', '0', '0', 'ffffffff', '0000', '008', '010', '00']
[107786, '00000018', '03', '0', '0', 'ffffffff', '0000', '008', '018', '00']
[107786, '00000018', '03', '0', '0', 'ffffffff', '0000', '008', '018', '00']
[108296, '00000018', '03', '3', '0', 'ffffffff', '0000', '008', '018', '00']
[108296, '00000018', '03', '3', '0', 'ffffffff', '0000', '008', '018', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', '1', '008']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', '1', 'xxx']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', '1', 'xxx']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', '1', 'xxx']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108426, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', '1', 'xxx']
[108426, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108436, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[108436, '00000018', '04', '0', '0', 'ffffffff', '0000', '008', '020', '00']
[110346, '00000018', '07', '0', '0', 'ffffffff', '0000', '008', '038', '00']
[110856, '00000018', '07', '3', '0', 'ffffffff', '0000', '008', '038', '00']
[110856, '00000018', '07', '3', '0', 'ffffffff', '0000', '008', '038', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '008']
[110986, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110986, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[110996, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[110996, '00000018', '08', '0', '0', 'ffffffff', '0000', '008', '040', '00']
[115976, '00000018', '0f', '3', '0', 'ffffffff', '0000', '008', '078', '00']
[115976, '00000018', '0f', '3', '0', 'ffffffff', '0000', '008', '078', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '040']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[116106, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0xx']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'xxx']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116106, 'Xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxX', 'x']
[116106, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116116, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[116116, '00000018', '10', '0', '0', 'ffffffff', '0000', '008', '080', '00']
[126216, '00000018', '1f', '3', '0', 'ffffffff', '0000', '008', '0f8', '00']
[126216, '00000018', '1f', '3', '0', 'ffffffff', '0000', '008', '0f8', '00']
[126346, '00000020', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[126346, '00000020', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[126346, '00000020', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[126346, '00000020', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[126346, '00000020', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
